BATTERY,"(41.797818277, -87.65419184)"
WEAPONS VIOLATION,"(41.795244363, -87.643635357)"
CRIMINAL TRESPASS,"(41.814437941, -87.640912998)"
BATTERY,"(41.795204516, -87.669478818)"
PROSTITUTION,"(41.808526552, -87.67255813)"
NARCOTICS,"(41.809720278, -87.673506896)"
BATTERY,"(41.806179825, -87.664905401)"
ASSAULT,"(41.795139467, -87.665830589)"
INTERFERENCE WITH PUBLIC OFFICER,"(41.797646235, -87.667462232)"
SEX OFFENSE,"(41.817219532, -87.645754796)"
INTERFERENCE WITH PUBLIC OFFICER,"(41.804061391, -87.645407687)"
BATTERY,"(41.795264886, -87.669478195)"
CRIMINAL TRESPASS,"(41.798610712, -87.669572024)"
SEX OFFENSE,"(41.796826631, -87.669520755)"
NARCOTICS,"(41.813187768, -87.669949774)"
ASSAULT,"(41.794061805, -87.662676999)"
ROBBERY,"(41.794008041, -87.666168707)"
BATTERY,"(41.802264774, -87.666028047)"
MOTOR VEHICLE THEFT,"(41.794822731, -87.645172774)"
OFFENSE INVOLVING CHILDREN,"(41.807810552, -87.667375326)"
DECEPTIVE PRACTICE,"(41.795423376, -87.652482514)"
BATTERY,"(41.79388344, -87.677413527)"
CRIMINAL TRESPASS,"(41.813441214, -87.666326566)"
NARCOTICS,"(41.801355133, -87.645341277)"
NARCOTICS,"(41.811698957, -87.66261777)"
OTHER OFFENSE,"(41.797169487, -87.641583005)"
HOMICIDE,"(41.793936717, -87.672344957)"
INTERFERENCE WITH PUBLIC OFFICER,"(41.804954706, -87.665648027)"
OTHER OFFENSE,"(41.806392948, -87.660046916)"
NARCOTICS,"(41.794708258, -87.674324659)"
ASSAULT,"(41.802450827, -87.648678121)"
NARCOTICS,"(41.80794058, -87.683854155)"
MOTOR VEHICLE THEFT,"(41.819027613, -87.665219378)"
HOMICIDE,"(41.798986504, -87.641633145)"
WEAPONS VIOLATION,"(41.813570499, -87.668746294)"
PUBLIC PEACE VIOLATION,"(41.795319727, -87.660976952)"
THEFT,"(41.809860998, -87.645565723)"
NARCOTICS,"(41.801304251, -87.666496462)"
PROSTITUTION,"(41.814830121, -87.644980651)"
BATTERY,"(41.809892187, -87.639344334)"
BATTERY,"(41.799856639, -87.675779256)"
OTHER OFFENSE,"(41.823150651, -87.672055581)"
PUBLIC PEACE VIOLATION,"(41.795042507, -87.660968848)"
MOTOR VEHICLE THEFT,"(41.793949358, -87.671204338)"
ASSAULT,"(41.797181898, -87.668314197)"
CRIMINAL TRESPASS,"(41.798578973, -87.668354764)"
PUBLIC PEACE VIOLATION,"(41.808687359, -87.658676732)"
CRIMINAL TRESPASS,"(41.798488017, -87.665920533)"
DECEPTIVE PRACTICE,"(41.808855912, -87.664976619)"
OFFENSE INVOLVING CHILDREN,"(41.799124898, -87.653785625)"
OTHER OFFENSE,"(41.801157443, -87.641668479)"
DECEPTIVE PRACTICE,"(41.808855912, -87.664976619)"
PROSTITUTION,"(41.807971489, -87.644408517)"
MOTOR VEHICLE THEFT,"(41.794257683, -87.648893676)"
WEAPONS VIOLATION,"(41.795536462, -87.65489804)"
MOTOR VEHICLE THEFT,"(41.803294014, -87.653415149)"
BATTERY,"(41.802641458, -87.662382149)"
CRIMINAL TRESPASS,"(41.800382867, -87.67326895)"
BURGLARY,"(41.811225059, -87.667483017)"
MOTOR VEHICLE THEFT,"(41.80767811, -87.643080195)"
NARCOTICS,"(41.798936112, -87.675091851)"
KIDNAPPING,"(41.808052976, -87.674675749)"
OTHER OFFENSE,"(41.800660347, -87.646177575)"
DECEPTIVE PRACTICE,"(41.820459282, -87.640980206)"
DECEPTIVE PRACTICE,"(41.795383247, -87.651269079)"
ASSAULT,"(41.815418448, -87.66514317)"
DECEPTIVE PRACTICE,"(41.819027613, -87.665219378)"
ASSAULT,"(41.800626132, -87.665975365)"
PUBLIC PEACE VIOLATION,"(41.797194073, -87.667100177)"
CRIMINAL TRESPASS,"(41.805799789, -87.677049917)"
NARCOTICS,"(41.809675376, -87.666207907)"
OTHER OFFENSE,"(41.794268322, -87.64837649)"
PUBLIC PEACE VIOLATION,"(41.798754469, -87.659851819)"
ROBBERY,"(41.795174965, -87.645792436)"
NARCOTICS,"(41.802357499, -87.672097042)"
CRIMINAL TRESPASS,"(41.794708258, -87.674324659)"
ASSAULT,"(41.803871938, -87.667276739)"
NARCOTICS,"(41.823470164, -87.64515961)"
CRIMINAL DAMAGE,"(41.804170464, -87.655910956)"
BATTERY,"(41.814011958, -87.644461175)"
WEAPONS VIOLATION,"(41.799676254, -87.650504728)"
ASSAULT,"(41.806133909, -87.669765797)"
CRIMINAL DAMAGE,"(41.811457107, -87.668694777)"
OTHER OFFENSE,"(41.808665143, -87.660503633)"
OTHER OFFENSE,"(41.808525157, -87.672792896)"
THEFT,"(41.808147803, -87.664961971)"
ROBBERY,"(41.816819226, -87.672465555)"
NARCOTICS,"(41.80266556, -87.653876583)"
OTHER OFFENSE,"(41.801247796, -87.672874977)"
NARCOTICS,"(41.800662227, -87.668413912)"
DECEPTIVE PRACTICE,"(41.81326188, -87.669952677)"
DECEPTIVE PRACTICE,"(41.80608712, -87.655175532)"
BATTERY,"(41.80255303, -87.653874104)"
BATTERY,"(41.795495777, -87.651271554)"
